subj,run,runstart,trial,Cue1_Onset,Cue2_Onset,response,Reward,Effort,Order,RT,Trigger,ITI_Onset,ITI_Offset,CounterBalance,Site,ModelledDiff,BinaryDiff,TaskDiff,ExpectedChoice,Error,Visit1_ModelDiff,Visit1_BinaryDiff,filter_$,Easy_NonEff,Easy_Eff,IDP,IDP_binary,SVC,SVH
904,3,640310.65,41,252.31,254.33,1,7.96,0.8,1,0.64,1,255.5,257.5,1,1,0,1,1,1,0,0,0,0,#NULL!,#NULL!,4.6,0,1,-3.123
904,3,640310.65,45,281.27,283.29,1,9.78,0.2,2,1.67,1,285.49,287.49,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.78,0,1.3736,1.3736
904,3,640310.65,46,287.51,289.52,1,10.16,0.5,1,0.52,1,290.57,292.57,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.3,0,10.0536,10.054
904,3,640310.65,47,292.59,294.61,1,8.87,0.8,1,0.73,1,295.87,297.87,1,1,0,0,0,1,0,0,0,0,#NULL!,#NULL!,5.51,0,9.4245,9.4245
904,3,640310.65,52,324.29,326.31,1,10.25,0.2,1,0.56,1,327.41,329.41,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,10.25,0,0.63,0.63
904,3,640310.65,53,333.14,335.15,1,9.24,0.2,2,0.81,1,336.5,338.5,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.24,0,1,-8.65
904,3,640310.65,54,338.52,340.54,1,8.13,1,2,0.62,1,341.69,343.69,1,1,0,0,0,1,0,0,0,0,#NULL!,#NULL!,5.24,0,1,-8.47
904,3,640310.65,55,343.71,345.72,1,8.08,0.8,2,0.72,1,346.97,348.97,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,4.72,0,1,-3.683
904,3,640310.65,57,354.12,356.14,0,-1.67,0.8,2,0.78,1,357.46,359.46,1,1,0,1,-1,0,0,0,1,0,0,#NULL!,5.03,0,0.4545,0.45454
904,3,640310.65,60,374.44,376.46,1,9.66,0.5,2,1.07,1,378.06,380.06,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,7.8,0,9.3236,9.3236
904,3,640310.65,61,382.78,384.8,1,9.99,0.2,2,0.69,1,386.01,388.01,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.99,0,1,8.4045
904,3,640310.65,63,393.98,396,1,8.12,1,1,1.68,1,398.21,400.21,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,5.23,0,3.557,3.557
904,3,640310.65,64,404.76,406.77,0,-1.55,1,2,0.63,1,407.94,409.94,1,1,0,1,-1,0,0,0,1,0,0,#NULL!,4.45,0,1,-8.7
904,3,640310.65,67,421.39,423.41,1,9.95,0.2,1,0.55,1,424.49,426.49,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.95,0,1,-4.243
904,3,640310.65,68,426.51,428.52,1,10.47,0.5,1,0.84,1,429.89,431.89,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.61,0,1,0.75363
904,3,640310.65,69,431.91,433.93,1,8.33,1,2,0.61,1,435.08,437.08,1,1,0,0,0,1,0,0,0,0,#NULL!,#NULL!,5.44,0,0.7745,0.77454
904,3,640310.65,71,442.29,444.31,1,7.55,1,1,0.92,1,445.76,447.76,1,1,0,1,1,1,0,0,0,0,#NULL!,#NULL!,4.66,0,9.9136,9.9136
904,3,640310.65,72,447.78,449.79,0,-1.55,0.8,1,0.38,1,450.71,452.71,1,1,0,1,-1,0,0,0,1,0,0,#NULL!,4.91,0,8.6345,8.6345
904,3,640310.65,75,468.73,470.75,1,9.99,0.2,1,0.61,1,471.9,473.9,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.99,0,4.517,4.517
904,3,640310.65,76,477.74,479.76,1,9.24,0.5,1,0.64,1,480.92,482.92,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,7.38,0,1.29,1.29
904,3,640310.65,77,482.94,484.96,1,7.92,1,1,0.86,1,486.36,488.36,1,1,0,1,1,1,0,0,0,0,#NULL!,#NULL!,5.03,0,1,-5.463
904,3,640310.65,78,488.38,490.39,1,8.08,1,2,0.76,1,491.69,493.69,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,5.19,0,1,-3.723
906,1,751559.05,1,0.09,2.11,1,9.33,0.2,2,3.78,1,6.41,8.41,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.02,0,1,-0.52546
906,1,751559.05,2,9.22,11.24,1,10.4,0.5,1,1.42,1,13.19,15.19,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.66,0,1,0.69454
906,1,751559.05,4,22.29,24.3,0,-2,1,2,1.17,1,26,28,1,2,0,0,-1,0,0,0.02,1,0,0,#NULL!,6.11,0,1,0.91363
906,1,751559.05,7,45.9,47.92,1,9.97,0.2,1,0.95,1,49.4,51.4,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.66,0,9.1345,9.1345
906,1,751559.05,8,57.02,59.03,1,9.62,0.5,2,1.48,1,61.05,63.05,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,7.88,0,9.6736,9.6736
906,1,751559.05,9,63.07,65.08,1,8.15,0.8,2,1.21,1,66.83,68.83,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,4.71,0,9.1745,9.1745
906,1,751559.05,10,68.85,70.87,1,7.82,0.2,1,0.82,1,72.22,74.22,1,2,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.51,0,9.8136,9.8136
906,1,751559.05,15,105.17,107.18,1,9.25,0.2,2,1.28,1,109,111,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,7.94,0,3.797,3.797
906,1,751559.05,16,111.02,113.03,1,10.24,0.2,1,1.03,1,114.6,116.6,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,1,1.49
906,1,751559.05,18,125.5,127.52,1,7.98,0.5,1,0.94,1,129,131,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,6.24,0,1,-3.823
906,1,751559.05,19,131.02,133.03,1,7.25,0.2,1,0.54,1,134.12,136.12,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.94,0,1,-7.14
906,1,751559.05,20,136.13,138.15,0,-1.35,0.8,1,0.36,1,139.03,141.03,1,2,0,1,-1,0,0,0.04,1,0,0,#NULL!,4.79,0,1,1.7136
906,1,751559.05,21,144.44,146.46,0,-0.85,1,2,0.58,1,147.58,149.58,1,2,0,1,-1,0,0,0.06,1,0,0,#NULL!,4.96,0,8.8245,8.8245
906,1,751559.05,24,160.41,162.43,1,10.75,1,1,0.91,1,163.88,165.88,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,6.64,0,10.0236,10.024
906,1,751559.05,25,168.01,170.02,1,10.15,0.8,1,0.96,1,171.52,173.52,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,6.71,0,9.2745,9.2745
906,1,751559.05,26,173.54,175.56,1,9.89,0.2,2,0.85,1,176.94,178.94,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.58,0,1.45,1.45
906,1,751559.05,28,186.45,188.46,1,7.19,0.2,1,1.88,1,190.88,192.88,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.88,0,3.447,3.447
906,1,751559.05,30,198.33,200.35,0,-0.44,1,1,0.61,1,201.48,203.48,1,2,0,1,0,0,0,0.09,1,0,#NULL!,#NULL!,4.55,0,1,-4.753
906,1,751559.05,32,211.7,213.71,1,9.8,0.5,1,1.43,1,215.68,217.68,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.06,0,1,-8
906,1,751559.05,33,217.7,219.71,1,10.1,0.5,1,1.22,1,221.46,223.46,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.36,0,1,-0.22546
906,1,751559.05,34,223.48,225.5,1,10.25,0.8,2,0.77,1,226.8,228.8,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,6.81,0,1.6136,1.6136
906,1,751559.05,35,228.81,230.83,1,8.15,0.2,1,0.82,1,232.18,234.18,1,2,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.84,0,8.9945,8.9945
906,1,751559.05,36,234.2,236.21,1,7.05,0.5,2,0.83,1,237.58,239.58,1,2,0,0,1,1,0,0.02,0,0,#NULL!,#NULL!,5.31,0,9.9936,9.9936
906,1,751559.05,37,242.59,244.61,0,-1.15,0.8,1,0.78,1,245.92,247.92,1,2,0,1,-1,0,0,0.05,1,0,0,#NULL!,4.59,0,1,1.59
906,1,751559.05,38,253.04,255.05,0,-1.3,1,2,0.73,1,256.32,258.32,1,2,0,1,-1,0,0,0.04,1,0,0,#NULL!,5.41,0,4.357,4.357
906,1,751559.05,41,270.84,272.85,1,9.05,0.5,2,1.06,1,274.45,276.45,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,7.31,0,1,-7.55
906,1,751559.05,42,276.47,278.49,1,9.97,0.2,2,0.7,1,279.72,281.72,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.66,0,1,-3.083
906,1,751559.05,43,281.74,283.76,1,8.29,0.5,2,0.79,1,285.07,287.07,1,2,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.55,0,0.7545,0.75454
906,1,751559.05,44,287.09,289.11,1,7.96,0.8,2,0.5,1,290.14,292.14,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,4.52,0,9.7036,9.7036
906,1,751559.05,45,295.16,297.17,0,-1.55,1,1,0.67,1,298.37,300.37,1,2,0,1,-1,0,0,0.03,1,0,0,#NULL!,5.66,0,9.1845,9.1845
906,1,751559.05,48,311.79,313.81,1,9.78,0.5,1,1.17,1,315.51,317.51,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.04,0,5.267,5.267
906,1,751559.05,49,319.91,321.92,1,10.16,0.8,2,0.93,1,323.39,325.39,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,6.72,0,1,-7.16
906,1,751559.05,50,325.41,327.42,1,7.34,0.5,2,0.59,1,328.54,330.54,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.6,0,1,-2.983
906,1,751559.05,52,337.06,339.08,0,-1.46,0.8,1,0.98,1,340.59,342.59,1,2,0,1,-1,0,0,0.04,1,0,0,#NULL!,4.9,0,1,-0.13546
906,1,751559.05,57,368.45,370.47,1,10.22,0.5,1,0.7,1,371.7,373.7,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.48,0,1,0.70363
906,1,751559.05,58,373.72,375.74,1,9.48,0.2,1,0.73,1,377,379,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.17,0,10.1736,10.174
906,1,751559.05,60,385.47,387.49,1,8.12,0.8,1,0.96,1,388.99,390.99,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,4.68,0,9.1636,9.1636
906,1,751559.05,61,391.01,393.02,0,-1.67,0.8,1,1.68,1,395.24,397.24,1,2,0,1,-1,0,0,0.03,1,0,0,#NULL!,5.11,0,1.43,1.43
906,1,751559.05,64,418.05,420.06,1,9.66,0.5,1,3.02,1,423.63,425.63,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,7.92,0,4.477,4.477
906,1,751559.05,65,425.65,427.66,1,9.99,0.2,1,1.09,1,429.28,431.28,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.68,0,3.647,3.647
906,1,751559.05,68,445.21,447.23,0,-0.46,1,1,0.75,1,448.51,450.51,1,2,0,1,-1,0,0,0.09,1,0,0,#NULL!,4.57,0,1,-5.273
906,1,751559.05,72,466.73,468.75,1,9.95,0.2,1,2.31,1,471.6,473.6,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.64,0,-0.1355,-0.13546
906,1,751559.05,73,475.85,477.86,1,10.47,0.5,1,0.83,1,479.23,481.23,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.73,0,0.7645,0.76454
906,1,751559.05,77,498.45,500.47,0,-1.55,0.8,2,0.75,1,501.75,503.75,1,2,0,1,-1,0,0,0.04,1,0,0,#NULL!,4.99,0,8.6845,8.6845
906,1,751559.05,78,508.16,510.17,0,-0.37,1,2,0.69,1,511.4,513.4,1,2,0,1,0,0,0,0.1,1,0,#NULL!,#NULL!,4.48,0,9.9136,9.9136
906,1,751559.05,80,520.17,522.19,1,9.99,0.2,1,1.04,1,523.77,525.77,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.68,0,3.487,3.487
906,3,753333.68,1,0.04,2.08,0,-1.77,1,1,1.26,1,3.86,5.86,1,2,0,1,-1,0,0,0.03,1,0,0,#NULL!,4.67,0,1.42,1.42
906,3,753333.68,4,20.91,22.93,1,9.4,0.2,1,0.97,1,24.43,26.43,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.08,0,1,-8.25
906,3,753333.68,5,26.44,28.46,1,9.38,0.5,2,0.81,1,29.81,31.81,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.16,0,1,-4.123
906,3,753333.68,7,37.06,39.08,0,-2,1,1,1.04,1,40.65,42.65,1,2,0,0,-1,0,0,0.02,1,0,0,#NULL!,4.9,0,1,0.84363
906,3,753333.68,11,64.8,66.82,1,9.99,0.2,2,0.62,1,67.97,69.97,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.67,0,9.8736,9.8736
906,3,753333.68,12,72.99,75.01,1,9.61,0.5,1,0.98,1,76.52,78.52,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.39,0,9.4945,9.4945
906,3,753333.68,13,78.54,80.56,1,8.12,0.8,1,1.35,1,82.44,84.44,1,2,0,0,0,1,0,0.01,0,0,#NULL!,#NULL!,4.76,0,1.63,1.63
906,3,753333.68,14,84.46,86.47,1,7.99,1,2,0.83,1,87.84,89.84,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.1,0,3.617,3.617
906,3,753333.68,15,89.86,91.87,0,-1.86,0.8,2,0.9,1,93.31,95.31,1,2,0,1,-1,0,0,0.03,1,0,0,#NULL!,5.22,0,1,0.85
906,3,753333.68,20,124.02,126.04,1,10.11,0.5,2,0.75,1,127.32,129.32,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.89,0,1,-5.153
906,3,753333.68,21,131.3,133.31,1,9.75,0.2,2,1.45,1,135.29,137.29,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.43,0,1,-7.07
906,3,753333.68,22,137.31,139.33,1,10.15,0.5,2,0.84,1,140.7,142.7,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,1,0.064536
906,3,753333.68,23,142.71,144.73,1,9.89,0.2,1,0.81,1,146.08,148.08,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.57,0,9.9136,9.9136
906,3,753333.68,25,153.23,155.25,1,8.19,1,2,2.03,1,157.81,159.81,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.3,0,8.2645,8.2645
906,3,753333.68,29,177.94,179.96,1,9.8,0.5,2,1.21,1,181.69,183.69,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.58,0,1,1.22
906,3,753333.68,30,183.71,185.72,1,10.1,0.2,2,0.88,1,187.14,189.14,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.78,0,1,1.38
906,3,753333.68,31,191.66,193.68,1,10.25,0.5,1,1.22,1,195.43,197.43,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,9.03,0,1,-7.76
906,3,753333.68,32,197.44,199.46,1,8.15,1,2,0.97,1,200.96,202.96,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.26,0,1,-3.953
906,3,753333.68,34,210.18,212.19,0,-1.15,0.8,2,0.81,1,213.54,215.54,1,2,0,1,-1,0,0,0.05,1,0,0,#NULL!,4.51,0,9.3936,9.3936
906,3,753333.68,38,236.05,238.07,1,9.97,0.5,1,1.03,1,239.64,241.64,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.75,0,9.0045,9.0045
906,3,753333.68,39,241.65,243.67,1,10.07,0.2,1,0.72,1,244.92,246.92,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.75,0,6.2145,6.2145
906,3,753333.68,40,246.94,248.95,1,8.29,1,1,1.07,1,250.55,252.55,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.4,0,6.2445,6.2445
906,3,753333.68,41,252.57,254.59,1,7.96,0.8,1,0.7,1,255.82,257.82,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,4.6,0,1,-7.62
906,3,753333.68,45,278.43,280.44,1,9.78,0.2,2,1.66,1,282.65,284.65,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.46,0,1,-3.913
906,3,753333.68,46,284.66,286.68,1,10.16,0.5,1,1.19,1,288.4,290.4,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.94,0,1,-0.56546
906,3,753333.68,47,290.41,292.43,1,8.87,0.8,1,0.64,1,293.6,295.6,1,2,0,0,0,1,0,0,0,0,#NULL!,#NULL!,5.51,0,1,0.76454
906,3,753333.68,52,322.26,324.28,1,10.25,0.2,1,2.64,1,327.45,329.45,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,1.0636,1.0636
906,3,753333.68,53,331.81,333.83,1,9.24,0.2,2,1.23,1,335.6,337.6,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,7.92,0,9.7036,9.7036
906,3,753333.68,54,337.61,339.63,1,8.13,1,2,2.09,1,342.25,344.25,1,2,0,0,0,1,0,0.01,0,0,#NULL!,#NULL!,5.24,0,1,9.0145
906,3,753333.68,55,344.26,346.28,1,8.08,0.8,2,0.86,1,347.68,349.68,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,4.72,0,1,0.73
906,3,753333.68,57,355.31,357.33,0,-1.67,0.8,2,0.9,1,358.76,360.77,1,2,0,1,-1,0,0,0.03,1,0,0,#NULL!,5.03,0,1,-8.21
906,3,753333.68,60,376.25,378.27,1,9.66,0.5,2,0.95,1,379.75,381.75,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.44,0,1,-2.843
906,3,753333.68,61,383.41,385.43,1,9.99,0.2,2,0.85,1,386.81,388.82,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.67,0,1,-0.14546
906,3,753333.68,63,394.4,396.42,1,8.12,1,1,1.15,1,398.1,400.1,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.23,0,1,0.22454
906,3,753333.68,64,403.34,405.35,0,-1.55,1,2,0.84,1,406.72,408.72,1,2,0,1,-1,0,0,0.03,1,0,0,#NULL!,4.45,0,1.6936,1.6936
906,3,753333.68,67,419.46,421.47,1,9.95,0.2,1,0.84,1,422.84,424.84,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.63,0,10.0236,10.024
906,3,753333.68,68,424.86,426.87,1,10.47,0.5,1,0.78,1,428.19,430.19,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,9.25,0,8.5745,8.5745
906,3,753333.68,69,430.21,432.22,1,8.33,1,2,1.19,1,433.96,435.96,1,2,0,0,0,1,0,0.01,0,0,#NULL!,#NULL!,5.44,0,4.277,4.277
906,3,753333.68,71,441.54,443.56,1,7.55,1,1,0.52,1,444.61,446.61,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,4.66,0,2.2,2.2
906,3,753333.68,72,446.63,448.64,0,-1.55,0.8,1,0.48,1,449.66,451.66,1,2,0,1,-1,0,0,0.04,1,0,0,#NULL!,4.91,0,3.617,3.617
906,3,753333.68,75,464.98,466.99,1,9.99,0.2,1,0.42,1,467.94,469.94,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.67,0,1,-7.07
906,3,753333.68,76,471.77,473.78,1,9.24,0.5,1,0.47,1,474.78,476.78,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.02,0,1,-3.053
906,3,753333.68,77,476.8,478.82,1,7.92,1,1,0.75,1,480.1,482.1,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.03,0,1,0.93363
906,3,753333.68,78,482.12,484.13,1,8.08,1,2,0.97,1,485.63,487.63,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.19,0,9.2636,9.2636
907,1,2041550.83,4,16.63,18.65,0,-2,1,2,0.78,1,19.96,21.96,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,12,0,9.2045,9.2045
907,1,2041550.83,5,27.83,29.85,0,-0.03,0.8,2,2.25,1,32.63,34.63,1,2,0,0,0,0,0,0,1,0,#NULL!,#NULL!,7.47,0,4.557,4.557
907,1,2041550.83,6,34.67,36.68,0,1.28,0.5,1,0.58,1,37.8,39.8,1,2,0,0,1,0,0,0.17,1,0,#NULL!,#NULL!,8.72,0,4.367,4.367
907,1,2041550.83,11,67.98,70,0,-0.2,1,2,0.82,1,71.35,73.35,1,2,0,0,0,0,0,0,0,0,#NULL!,#NULL!,10.2,0,1,-4.413
907,1,2041550.83,12,73.37,75.38,0,-0.8,0.8,2,1.01,1,76.92,78.92,1,2,0,0,0,0,0,0,0,0,#NULL!,#NULL!,8.24,0,1,0.67454
907,1,2041550.83,13,78.93,80.95,0,0.6,0.2,1,0.56,1,82.05,84.05,1,2,0.02,1,1,0,0,0.34,1,0,#NULL!,#NULL!,9.4,0,1.8636,1.8636
907,1,2041550.83,14,84.07,86.08,0,1.27,0.5,1,0.54,1,87.15,89.15,1,2,0,0,1,0,0,0.17,1,0,#NULL!,#NULL!,8.73,0,10.0145,10.015
907,1,2041550.83,20,123.3,125.31,0,-1.35,0.8,1,0.39,1,126.23,128.23,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,8.79,0,9.4436,9.4436
907,1,2041550.83,21,129.72,131.74,0,-0.85,1,2,0.94,1,133.22,135.22,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,10.85,0,1,1.56
907,1,2041550.83,22,135.24,137.26,0,0.52,0.2,2,0.93,1,138.72,140.72,1,2,0.02,1,0,0,0,0.27,1,0,#NULL!,#NULL!,9.48,0,4.637,4.637
907,1,2041550.83,23,140.74,142.76,0,0.95,0.5,2,0.92,1,144.21,146.21,1,2,0,0,1,0,0,0.06,1,0,#NULL!,#NULL!,9.05,0,1,-6.75
907,1,2041550.83,29,182.14,184.16,0,-0.22,0.8,2,0.81,1,185.49,187.49,1,2,0,0,0,0,0,0,0,0,#NULL!,#NULL!,7.66,0,1,-3.453
907,1,2041550.83,30,187.51,189.53,0,-0.44,1,1,0.3,1,190.36,192.36,1,2,0,0,0,0,0,0,0,0,#NULL!,#NULL!,10.44,0,1,-0.45546
907,1,2041550.83,31,192.38,194.39,0,1.69,0.2,2,0.82,1,195.74,197.74,1,2,0.07,1,1,0,0,0.23,1,0,#NULL!,#NULL!,8.31,0,1.5736,1.5736
907,1,2041550.83,37,232.56,234.57,0,-1.15,0.8,1,0.42,1,235.52,237.52,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,8.59,0,9.1345,9.1345
907,1,2041550.83,38,241.79,243.81,0,-1.3,1,2,0.74,1,245.09,247.09,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,11.3,0,9.4936,9.4936
907,1,2041550.83,39,247.11,249.12,0,1.75,0.5,1,1.03,1,250.69,252.69,1,2,0.01,1,1,0,0,0.63,1,0,#NULL!,#NULL!,8.25,0,8.2745,8.2745
907,1,2041550.83,40,252.71,254.72,0,0.89,0.2,1,0.31,1,255.57,257.57,1,2,0.03,1,1,0,0,0.7,1,0,#NULL!,#NULL!,9.11,0,4.257,4.257
907,1,2041550.83,45,285,287.01,0,-1.55,1,1,0.4,1,287.94,289.94,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,11.55,0,4.417,4.417
907,1,2041550.83,46,289.96,291.98,0,-0.52,0.8,1,1.11,1,293.63,295.63,1,2,0,0,0,0,0,0,0,0,#NULL!,#NULL!,7.96,0,1,0.92
907,1,2041550.83,47,295.64,297.66,0,0.92,0.2,2,0.87,1,299.06,301.06,1,2,0.03,1,1,0,0,0.74,1,0,#NULL!,#NULL!,9.08,0,1,-8.66
907,1,2041550.83,52,327.73,329.75,0,-1.46,0.8,1,0.3,1,330.58,332.58,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,8.9,0,1,-0.34546
907,1,2041550.83,53,336.82,338.83,0,-0.01,0.5,1,0.43,1,339.8,341.8,1,2,0,0,0,0,0,0,1,0,#NULL!,#NULL!,10.01,0,1.1136,1.1136
907,1,2041550.83,54,341.81,343.83,0,0.92,0.5,2,0.79,1,345.15,347.15,1,2,0,0,1,0,0,0.05,1,0,#NULL!,#NULL!,9.08,0,9.1336,9.1336
907,1,2041550.83,55,347.17,349.18,0,1.46,1,1,1.1,1,350.82,352.82,1,2,0,0,1,0,0,0,0,0,#NULL!,#NULL!,8.54,0,8.2145,8.2145
907,1,2041550.83,56,352.83,354.85,0,0.85,0.5,2,0.86,1,356.23,358.23,1,2,0,0,1,0,0,0.04,1,0,#NULL!,#NULL!,9.15,0,1,1.16
907,1,2041550.83,61,381.09,383.1,0,-1.67,0.8,1,0.69,1,384.32,386.32,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,9.11,0,4.057,4.057
907,1,2041550.83,62,390.9,392.91,0,0.84,0.2,2,0.76,1,394.21,396.21,1,2,0.03,1,0,0,0,0.62,1,0,#NULL!,#NULL!,9.16,0,1,-6.92
907,1,2041550.83,63,396.23,398.25,0,1.74,0.5,1,0.59,1,399.38,401.38,1,2,0.01,1,1,0,0,0.61,1,0,#NULL!,#NULL!,8.26,0,1,-2.763
907,1,2041550.83,68,432.46,434.48,0,-0.46,1,1,0.84,1,435.84,437.84,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,10.46,0,1,-1.983
907,1,2041550.83,69,437.86,439.88,0,0.62,0.8,1,0.42,1,440.83,442.83,1,2,0,0,0,0,0,0,1,0,#NULL!,#NULL!,6.82,0,1.0136,1.0136
907,1,2041550.83,70,442.84,444.86,0,0.84,0.5,1,0.79,1,446.18,448.18,1,2,0,0,1,0,0,0.04,1,0,#NULL!,#NULL!,9.16,0,10.1636,10.164
907,1,2041550.83,71,448.19,450.21,0,0.78,0.2,1,0.54,1,451.29,453.29,1,2,0.03,1,1,0,0,0.54,1,0,#NULL!,#NULL!,9.22,0,8.6945,8.6945
907,1,2041550.83,77,486.53,488.54,0,-1.55,0.8,2,0.76,1,489.84,491.85,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,8.99,0,4.237,4.237
907,1,2041550.83,78,496.64,498.65,0,-0.37,1,2,0.64,1,499.82,501.82,1,2,0,0,0,0,0,0,0,0,#NULL!,#NULL!,10.37,0,1,1.35
907,1,2041550.83,79,501.83,503.85,0,1.04,0.5,2,1.29,1,505.68,507.68,1,2,0,0,1,0,0,0.08,1,0,#NULL!,#NULL!,8.96,0,1,-7.96
907,3,2042994.92,1,0.04,2.07,0,-1.77,1,1,0.57,1,3.17,5.17,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,11.77,0,1,-1.1355
907,3,2042994.92,2,5.2,7.22,0,-0.08,0.8,1,0.31,1,8.05,10.05,1,2,0,0,0,0,0,0,1,0,#NULL!,#NULL!,8.76,0,1,0.91363
907,3,2042994.92,3,10.08,12.1,0,1.43,0.5,2,0.57,1,13.2,15.2,1,2,0,0,1,0,0,0.27,1,0,#NULL!,#NULL!,5.07,0,1.1936,1.1936
907,3,2042994.92,4,19.27,21.29,1,9.4,0.2,1,0.94,1,22.75,24.75,1,2,0.01,1,-1,1,0,0,0,0,#NULL!,1,4.19,0,10.0036,10.004
907,3,2042994.92,7,35.45,37.47,0,-2,1,1,0.98,1,38.99,40.99,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,12,0,8.9645,8.9645
